Nummer;Name mit Ort;Name ohne Ort;Ort;Tarifzone 1 ;Tarifzone 2;Tarifzone 3;WGS84_X;WGS84_Y
de:14625:6045;Pulsnitz Ziegenbalgplatz;Ziegenbalgplatz;Pulsnitz;0310;;;14,014384;51,182031
de:14625:6047;Pulsnitz Siegesbergstr (Kiga);Siegesbergstr (Kiga);Pulsnitz;0310;;;14,022183;51,183416
de:14625:6048;Ohorn Buschmühle;Buschmühle;Ohorn;0310;;;14,073000;51,166731
de:14625:6049;Ohorn Röderstraße;Röderstraße;Ohorn;0310;;;14,060823;51,163647
de:14625:6050;Friedersdorf Gasthof;Gasthof;Friedersdorf b KM;0310;;;14,005740;51,200016
de:14625:6051;Friedersdorf Wartehalle;Wartehalle;Friedersdorf b KM;0310;;;14,003520;51,20623
de:14625:6052;Ohorn Am Pflegeheim;Am Pflegeheim;Ohorn;0310;;;14,038137;51,178015
de:14625:6053;Ohorn Hufestraße;Hufestraße;Ohorn;0310;;;14,041211;51,173152
de:14625:6054;Ohorn Poststraße;Poststraße;Ohorn;0310;;;14,046368;51,17334
de:14625:6055;Ohorn Rathaus;Rathaus;Ohorn;0310;;;14,047966;51,176486
de:14625:6056;Ohorn Bretniger Str;Bretniger Straße;Ohorn;0310;;;14,044687;51,169288
de:14625:6057;Ohorn Hauptstraße;Hauptstraße;Ohorn;0310;;;14,049244;51,174333
de:14625:6058;Gickelsberg Kohlicht;Gickelsberg Kohlicht;Ohorn;0310;;;14,052162;51,185618
de:14625:6059;Ohorn Gickelsberg Wendeplatz;Gickelsberg Wendeplatz;Ohorn;0310;;;14,057753;51,188783
de:14625:6060;Oberlichtenau Weißbacher Str;Weißbacher Straße;Oberlichtenau/Lausi.;0310;;;13,999268;51,215131
de:14625:6061;Oberlichtenau An der Pulsnitz;An der Pulsnitz;Oberlichtenau/Lausi.;0310;;;13,992831;51,217874
de:14625:6063;Oberlichtenau Lindengasthof;Lindengasthof;Oberlichtenau/Lausi.;0310;;;13,990846;51,2203
de:14625:6064;Oberlichtenau Pulsnitztal;Pulsnitztal;Oberlichtenau/Lausi.;0310;;;13,990227;51,229839
de:14625:6065;Oberlichtenau Uferweg;Uferweg;Oberlichtenau/Lausi.;0310;;;13,990114;51,23386
de:14625:6068;Ohorn Schule;Schule;Ohorn;0310;;;14,047489;51,175721
de:14625:6070;Mittelbach;Mittelbach;Mittelbach b Kamenz;0310;;;13,968715;51,194469
de:14625:6071;Großnaundorf Pulsnitzer Eck;Pulsnitzer Eck;Großnaundorf;0315;;;13,949223;51,201799
de:14625:6072;Großnaundorf Gemeindeverw.;Gemeindeverwaltung;Großnaundorf;0315;;;13,935903;51,203216
de:14625:6077;Pulsnitz Bachstraße;Bachstraße;Pulsnitz;0310;;;14,009926;51,183106
de:14625:6078;Pulsnitz Haltepunkt Süd;Haltepunkt Süd;Pulsnitz;0310;;;14,007677;51,18007
de:14625:6080;Höckendorf (KM) Wendeplatz;Wendeplatz;Höckendorf (Kr BZ);0315;0346;;13,907148;51,224184
de:14625:6081;Höckendorf Kirche;Kirche;Höckendorf (Kr BZ);0315;0346;;13,918942;51,222382
de:14625:6089;Hauswalde Krohnenberg;Krohnenberg;Hauswalde;0318;;;14,093748;51,163269
de:14625:6090;Laußnitz Bahnhof;Bahnhof;Laußnitz (Sachs);0346;;;13,879049;51,247796
de:14625:6091;Laußnitz Schule;Schule;Laußnitz (Sachs);0346;;;13,880402;51,246903
de:14625:6097;Glauschnitz Waldfrieden;Waldfrieden;Glauschnitz;0340;;;13,846476;51,267795
de:14625:6098;Königsbrück Stenz Schule;Stenz Schule;Königsbrück;0347;;;13,885999;51,266428
de:14625:6099;Gräfenhain;Gräfenhain;Gräfenhain (Königsbrück);0340;;;13,930540;51,25014
de:14625:6100;Königsbrück Weißbacher Str;Weißbacher Straße;Königsbrück;0347;;;13,905574;51,264717
de:14625:6101;Königsbrück Bahnhof;Bahnhof;Königsbrück;0347;;;13,899656;51,260193
de:14625:6102;Königsbrück Feierabendheim;Feierabendheim;Königsbrück;0347;;;13,896594;51,260305
de:14625:6104;Königsbrück Hohenthalstraße;Hohenthalstraße;Königsbrück;0347;;;13,909933;51,264439
de:14625:6105;Königsbrück Schule;Schule;Königsbrück;0347;;;13,909207;51,263858
de:14625:6106;Königsbrück Abzw Reichenau;Abzw Reichenau;Königsbrück;0347;;;13,942462;51,263814
de:14625:6108;Königsbrück Am Lindenberg;Am Lindenberg;Königsbrück;0347;;;13,912343;51,270037
de:14625:6109;Weißbach/Königsbrück Dorfstr.;Dorfstraße;Weißbach b Königsbr.;0340;;;13,927270;51,279491
de:14625:6111;Schmorkau Weißbacher Straße;Weißbacher Straße;Schmorkau b Königsbr;0349;;;13,918425;51,294919
de:14625:6112;Schmorkau Gasthaus;Gasthaus;Schmorkau b Königsbr;0349;;;13,914631;51,299206
de:14625:6113;Schwepnitz Industriestraße;Industriestraße;Schwepnitz;0331;0349;;13,944608;51,323784
de:14625:6114;Schwepnitz Kirche;Kirche;Schwepnitz;0331;0349;;13,958726;51,331522
de:14625:6115;Schwepnitz Industriegebiet;Industriegebiet;Schwepnitz;0331;0349;;13,948719;51,333101
de:14625:6116;Schwepnitz Heideweg;Heideweg;Schwepnitz;0331;0349;;13,964273;51,328355
de:14625:6117;Schwepnitz Schule;Schule;Schwepnitz;0331;0349;;13,966901;51,327744
de:14625:6120;Königsbrück Turnhalle;Turnhalle;Königsbrück;0347;;;13,908303;51,271793
de:14625:6121;Großgrabe Dresdner Straße;Dresdner Straße;Großgrabe;0331;;;14,015494;51,348538
de:14625:6122;Großgrabe Lindengarten;Lindengarten;Großgrabe;0331;;;14,016766;51,348084
de:14625:6130;Bulleritz Abzw Gottschdorf;Abzw Gottschdorf;Bulleritz;0332;;;14,014709;51,327686
de:14625:6131;Bulleritz Hauptstraße;Hauptstraße;Bulleritz;0332;;;14,008882;51,334879
de:14625:6140;Grüngräbchen Gärtnerei;Gärtnerei;Grüngräbchen;0330;;;13,964990;51,34714
de:14625:6141;Grüngräbchen Grüner Weg;Grüner Weg;Grüngräbchen;0330;;;13,973404;51,356195
de:14625:6142;Grüngräbchen Bernsdorfer Str.;Bernsdorfer Str.;Grüngräbchen;0330;;;13,975699;51,359491
de:14625:6150;Röhrsdorf Park;Park;Röhrsdorf (b Kamenz);0340;;;13,829333;51,296507
de:14625:6151;Röhrsdorf Ortseingang;Ortseingang;Röhrsdorf (b Kamenz);0340;;;13,822034;51,294338
de:14625:6160;Cosel Kirche;Kirche;Cosel;0330;;;13,938213;51,377926
de:14625:6165;Zeisholz Feuerwehr;Feuerwehr;Zeisholz;0330;;;13,897050;51,371121
de:14625:6170;Reichenbach Sägewerk;Sägewerk;Reichenbach (Kr BZ);0316;;;13,988199;51,239915
de:14625:6171;Reichenbach Gaststätte;Gaststätte;Reichenbach (Kr BZ);0316;;;13,979886;51,24509
de:14625:6172;Reichenbach Berggäßchen;Berggäßchen;Reichenbach (Kr BZ);0316;;;13,978014;51,246866
de:14625:6174;Reichenbach Häslicher Weg;Häslicher Weg;Reichenbach (Kr BZ);0316;;;13,980640;51,244323
de:14625:6180;Reichenau Bergstraße;Bergstraße;Reichenau a d Pulsn.;0316;0347;;13,963470;51,254797
de:14625:6181;Reichenau Gasthof;Gasthof;Reichenau a d Pulsn.;0316;0347;;13,957534;51,25469
de:14625:6182;Reichenau Siedlung;Siedlung;Reichenau a d Pulsn.;0316;0347;;13,947154;51,260922
de:14625:6183;Reichenau Wendeplatz;Wendeplatz;Reichenau a d Pulsn.;0316;0347;;13,949927;51,258737
de:14625:6190;Koitzsch Gasthaus Brüderchen;Gasthaus Brüderchen;Koitzsch;0300;0340;;13,965027;51,27115
de:14625:6191;Koitzsch Ort;Ort;Koitzsch;0307;0340;;13,966770;51,270681
de:14625:6195;Neukirch Kamenzer Straße;Kamenzer Straße;Neukirch b Königsbr.;0307;0331;0340;13,979992;51,283223
de:14625:6196;Neukirch Mühle;Mühle;Neukirch b Königsbr.;0307;0331;0340;13,977173;51,292008
de:14625:6199;Gottschdorf Neukircher Straße;Neukircher Straße;Gottschdorf;0331;;;13,968256;51,307117
de:14625:6200;Kamenz Macherstraße;Macherstraße;Kamenz;0300;;;14,102121;51,278108
de:14625:6201;Kamenz Bahnhof;Bahnhof;Kamenz;0308;;;14,092558;51,273955
de:14625:6203;Kamenz Lindenterrasse;Lindenterrasse;Kamenz;0300;;;14,081453;51,27463
de:14625:6204;Kamenz Am Hutberg;Am Hutberg;Kamenz;0300;;;14,088285;51,272018
de:14625:6205;Kamenz Hohe Straße;Hohe Straße;Kamenz;0300;;;14,106653;51,273145
de:14625:6206;Kamenz Breite Straße;Breite Straße;Kamenz;0300;;;14,101282;51,271354
de:14625:6207;Kamenz Netto-Markt;Netto-Markt;Kamenz;0300;;;14,108536;51,273282
de:14625:6208;Kamenz Fabrikstraße;Fabrikstraße;Kamenz;0308;;;14,092802;51,265761
de:14625:6210;Kamenz Flugplatz;Flugplatz;Kamenz;0300;;;14,117532;51,289058
de:14625:6211;Kamenz Schwimmhalle;Schwimmhalle;Kamenz;0300;;;14,111351;51,286518
de:14625:6213;Kamenz Landesämter;Landesämter;Kamenz;0300;;;14,107441;51,282543
de:14625:6214;Kamenz Saarstraße;Saarstraße;Kamenz;0300;;;14,104624;51,278297
de:14625:6215;Kamenz Schule Neschwitzer Str.;Schule Neschwitzer Straße;Kamenz;0300;;;14,113112;51,284904
de:14625:6216;Kamenz Polizeirevier;Polizeirevier;Kamenz;0308;;;14,093736;51,272127
de:14625:6217;KM Güterbahnhofstr/Feuerwehr;Güterbfstraße/Feuerwehr;Kamenz;0300;;;14,089039;51,274737
de:14625:6218;Kamenz Maschinenteilewerk;Maschinenteilewerk;Kamenz;0300;;;14,087372;51,276835
de:14625:6219;Kamenz Joliot-Curie-Siedlung;Juliot-Curie-Siedlung;Kamenz;0300;;;14,080516;51,281802
de:14625:6221;Kamenz Andreas-Günther-Straße;Andreas-Günther-Straße;Kamenz;0300;;;14,116586;51,273163
de:14625:6222;Kamenz Weißmantelstr/Kiga;Weißmantelstr/Kindergarten;Kamenz;0300;;;14,114900;51,268915
de:14625:6223;Kamenz Forststraße;Forststraße;Kamenz;0300;;;14,113139;51,267382
de:14625:6224;Kamenz Oststraße;Oststraße;Kamenz;0300;;;14,099332;51,276027
de:14625:6225;Kamenz Willy-Muhle-Straße;Willy-Muhle-Straße;Kamenz;0300;;;14,109645;51,269648
de:14625:6226;Kamenz Bernhardweg;Bernhardweg;Kamenz;0300;;;14,105947;51,273077
de:14625:6227;Kamenz Bautzner Straße;Bautzner Straße;Kamenz;0300;;;14,098606;51,271105
de:14625:6228;Kamenz Zwingerstr/Marktplatz;Zwingerstraße/Marktplatz;Kamenz;0300;;;14,094649;51,270142
de:14625:6229;Kamenz Jesauer Straße;Jesauer Straße;Kamenz;0300;;;14,114140;51,276084
de:14625:6230;Kamenz Jesau Elsteraue;Jesau Elsteraue;Kamenz;0300;;;14,114987;51,278928
de:14625:6231;Kamenz Jesau Jan-Skala-Straße;Jesau Jan-Skala-Straße;Kamenz;0300;;;14,118833;51,281519
de:14625:6234;Kamenz Pulsnitzer Straße;Pulsnitzer Straße;Kamenz;0308;;;14,093756;51,269097
de:14625:6237;Kamenz Nordostvorstadt;Nordostvorstadt;Kamenz;0300;;;14,100586;51,279655
de:14625:6238;Kamenz Nordstraße/Stadion;Nordstraße/Stadion;Kamenz;0300;;;14,098837;51,282149
de:14625:6239;Kamenz An der Windmühle;An der Windmühle;Kamenz;0300;;;14,095215;51,285397
de:14625:6240;Wiesa Gh Handrack;Gh Handrack;Wiesa (Kamenz);0301;;;14,114461;51,263412
de:14625:6241;Wiesa Gh Eisenbahn;Gh Eisenbahn;Wiesa (Kamenz);0301;;;14,117934;51,257308
de:14625:6242;Wiesa Abzw Bahnhof;Abzw Bahnhof;Wiesa (Kamenz);0301;;;14,125922;51,258098
de:14625:6243;Wiesa Schule;Schule;Wiesa (Kamenz);0301;;;14,118771;51,255881
de:14625:6246;Thonberg Gasthof;Gasthof;Thonberg (Kamenz);0301;;;14,140014;51,253022
de:14625:6247;Thonberg Schamottewerk;Schamottewerk;Thonberg (Kamenz);0301;;;14,142219;51,248685
de:14625:6248;Kamenz Krankenhaus;Krankenhaus;Kamenz;0300;;;14,123912;51,264841
de:14625:6249;Kamenz Friedensstraße;Friedensstraße;Kamenz;0300;;;14,102505;51,289338
de:14625:6250;Kamenz Jesau Neschwitzer Str;Jesau Neschwitzer Straße;Kamenz;0302;0303;;14,121044;51,284697
de:14625:6252;Kamenz Goethestraße;Goethestraße;Kamenz;0300;;;14,097259;51,277728
de:14625:6253;Kamenz Nebelschützer Straße;Nebelschützer Straße;Kamenz;0300;;;14,117997;51,263959
de:14625:6255;KM Vogelberg Hartsteinbruch;Vogelberg Hartsteinbruch;Kamenz;0306;0307;;14,074616;51,278122
de:14625:6260;Steina Abzw nach Elstra;Abzw nach Elstra;Steina b Pulsnitz;0310;;;14,077707;51,200171
de:14625:6261;Steina Siedlung;Siedlung;Steina b Pulsnitz;0310;;;14,064667;51,199449
de:14625:6262;Steina Pulsnitzer Straße;Pulsnitzer Straße;Steina b Pulsnitz;0310;;;14,052290;51,200098
de:14625:6263;Steina Heiterer Blick;Heiterer Blick;Steina b Pulsnitz;0310;;;14,046161;51,203532
de:14625:6264;Steina Gh Vergißmeinnicht;Gasthaus Vergißmeinnicht;Steina b Pulsnitz;0310;;;14,037233;51,210709
de:14625:6267;Steina Weißbach;Weißbach bei Pulsnitz;Steina b Pulsnitz;0310;;;14,032952;51,214226
de:14625:6269;Steina Kroneplatz;Kroneplatz;Steina b Pulsnitz;0310;;;14,056904;51,199262
de:14625:6270;Steina Vereinshaus;Vereinshaus;Steina b Pulsnitz;0310;;;14,040681;51,207107
de:14625:6271;Pulsnitz Obersteinaer Weg;Obersteinaer Weg;Pulsnitz;0310;;;14,022579;51,187877
de:14625:6300;Bernbruch Blumenstraße;Blumenstraße;Bernbruch (b Kamenz);0306;;;14,094818;51,287714
de:14625:6301;Bernbruch Liebenauer Straße;Liebenauer Straße;Bernbruch (b Kamenz);0306;;;14,092506;51,291082
de:14625:6305;Bernbruch Am Wiesengrund;Am Wiesengrund;Bernbruch (b Kamenz);0306;;;14,098884;51,297952
de:14625:6306;Bernbruch Am Ochsenberg;Am Ochsenberg;Bernbruch (b Kamenz);0306;;;14,093764;51,299509
de:14625:6310;Biehla Kamenzer Straße;Kamenzer Straße;Biehla;0306;;;14,090749;51,315844
de:14625:6311;Biehla Ort;Ort;Biehla;0306;;;14,093134;51,319379
de:14625:6312;Cunnersdorf Bf;Bahnhof;Cunnersdorf b Kamenz;0306;;;14,069979;51,30601
de:14625:6313;Cunnersdorf Kindergarten;Kindergarten;Cunnersdorf b Kamenz;0306;;;14,052215;51,311581
de:14625:6314;Cunnersdorf Gärtnerei;Gärtnerei;Cunnersdorf b Kamenz;0306;;;14,047278;51,307335
de:14625:6315;Hausdorf (Bus);Hausdorf (Bus);Hausdorf (b Kamenz);0306;0332;;14,064635;51,327832
de:14625:6316;Abzw Hausdorf;Abzw Hausdorf;Hausdorf (b Kamenz);0306;0332;;14,073736;51,331096
de:14625:6317;Cunnersdorf b KM Gasthof;Gasthof;Cunnersdorf b Kamenz;0306;;;14,057074;51,3128
de:14625:6319;Schönbach;Schönbach;Schönbach (b Kamenz);0306;0332;;14,028631;51,31477
de:14625:6320;Straßgräbchen Abzw nach Weißig;Abzw nach Weißig;Straßgräbchen;0332;;;14,065741;51,352426
de:14625:6321;Straßgräbchen Schule;Schule;Straßgräbchen;0332;;;14,062855;51,352432
de:14625:6322;Straßgräbchen Grünberg;Grünberg;Straßgräbchen;0332;;;14,066202;51,361399
de:14625:6329;Brauna Schule;Schule;Brauna;0307;;;14,035180;51,28028
de:14625:6330;Brauna Königsbrücker Straße;Königsbrücker Straße;Brauna;0307;;;14,039243;51,280111
de:14625:6332;Brauna Weg nach Petershain;Weg nach Petershain;Brauna;0307;;;14,014365;51,286457
de:14625:6333;Liebenau Kamenzer Straße;Kamenzer Straße;Liebenau (Kr Kamenz);0306;;;14,056805;51,288182
de:14625:6334;Liebenau Agrargenossenschaft;Agrargenossenschaft;Liebenau (Kr Kamenz);0306;;;14,051683;51,297423
de:14625:6336;Rohrbach b Kamenz;Rohrbach b Kamenz;Rohrbach b Kamenz;0307;;;14,007165;51,291633
de:14625:6337;Liebenau Braunaer Straße;Braunaer Straße;Liebenau (Kr Kamenz);0306;;;14,056019;51,28824
de:14625:6338;Brauna Abzw Liebenau;Abzw Liebenau;Brauna;0307;;;14,045469;51,286987
de:14625:6341;Häslich Dorfstraße;Dorfstraße;Häslich;0317;;;14,016444;51,244241
de:14625:6342;Häslich Bergstraße;Bergstraße;Häslich;0317;;;14,007045;51,245482
de:14625:6345;Bischheim Oberdorf;Oberdorf;Bischheim (Sachs);0317;;;14,042991;51,235366
de:14625:6346;Bischheim Am Park;Am Park;Bischheim (Sachs);0317;;;14,037175;51,238875
de:14625:6347;Bischheim Schulstraße;Schulstraße;Bischheim (Sachs);0317;;;14,032010;51,238021
de:14625:6348;Bischheim Niederdorf;Niederdorf;Bischheim (Sachs);0317;;;14,025155;51,242356
de:14625:6350;Gelenau Gasthaus;Gasthaus;Gelenau (Kr BZ);0317;0308;;14,070121;51,251484
de:14625:6351;Gelenau Schule;Schule;Gelenau (Kr BZ);0317;0308;;14,069294;51,251562
de:14625:6355;Lückersdorf Abzw Gelenau;Abzw Gelenau;Lückersdorf;0317;0308;;14,074044;51,257465
de:14625:6356;Lückersdorf Niederdorf;Niederdorf;Lückersdorf;0317;0308;;14,069363;51,263301
de:14625:6357;Lückersdorf Wendeplatz;Wendeplatz;Lückersdorf;0317;0308;;14,065151;51,269075
de:14625:6359;Hennersdorf;Hennersdorf;Hennersdorf b Kamenz;0300;;;14,083207;51,240221
de:14625:6360;Gersdorf Niedergersdorfer Str.;Niedergersdorfer Straße;Gersdorf (b Kamenz);0317;;;14,051332;51,231319
de:14625:6361;Bischheim-Gersdorf Bahnhof;Bahnhof;Gersdorf (b Kamenz);0317;;;14,046110;51,228524
de:14625:6363;Gersdorf Hufenbergweg;Hufenbergweg;Gersdorf (b Kamenz);0317;;;14,062966;51,221881
de:14625:6364;Gersdorf Schule;Schule;Gersdorf (b Kamenz);0317;;;14,057447;51,226527
de:14625:6365;Möhrsdorf Bergweg;Bergweg;Möhrsdorf;0317;;;14,073562;51,209836
de:14625:6366;Gersdorf (b Kamenz) Siedlung;Siedlung;Gersdorf (b Kamenz);0317;;;14,046445;51,227997
de:14625:6367;Gersdorf Viadukt;Viadukt;Gersdorf (b Kamenz);0317;;;14,048338;51,230967
de:14625:6369;Möhrsdorf Strauchmühle;Strauchmühle;Möhrsdorf;0317;;;14,073727;51,213834
de:14625:6370;Zschornau;Zschornau;Zschornau;0304;;;14,126247;51,303302
de:14625:6375;Schiedel;Schiedel;Schiedel (Kr Kamenz);0304;;;14,137716;51,313701
de:14625:6380;Oßling;Oßling;Oßling;0321;;;14,167056;51,360043
de:14625:6381;Oßling Abzw Scheckthal;Abzw Scheckthal;Oßling;0321;;;14,176289;51,365176
de:14625:6382;Scheckthal Abzw Dubring;Abzw Dubring;Scheckthal;0321;;;14,164724;51,378183
de:14625:6383;Liebegast;Liebegast;Liebegast;0320;;;14,197100;51,36254
de:14625:6384;Skaska;Skaska;Skaska;0322;;;14,179242;51,345415
de:14625:6385;Trado;Trado;Trado;0320;;;14,202863;51,33361
de:14625:6386;Döbra;Döbra;Döbra (b Kamenz);0322;;;14,172014;51,333413
de:14625:6388;Milstrich Mittelstraße;Mittelstraße;Milstrich;0322;0304;;14,158358;51,325296
de:14625:6389;Milstrich Forsthaus;Forsthaus;Milstrich;0322;0304;;14,153033;51,327705
de:14625:6390;Weißig b Oßling Ort;Ort;Weißig (Oßling);0322;;;14,120769;51,350552
de:14625:6392;Weißig (Oßling) Steinbruch;Steinbruch;Weißig (Oßling);0322;;;14,130940;51,344201
de:14625:6395;Lieske (b Oßling);Lieske (b Oßling);Lieske b Oßling;0322;;;14,144237;51,35506
de:14625:6400;Panschwitz-Kuckau;Panschwitz-Kuckau;Panschwitz-Kuckau;0323;;;14,194725;51,23411
de:14625:6404;Alte Ziegelscheune;Alte Ziegelscheune;Alte Ziegelscheune;;;;14,221932;51,237947
de:14625:6405;Schweinerden;Schweinerden;Schweinerden;0323;;;14,214237;51,22771
de:14625:6406;Siebitz b Kamenz;Siebitz b Kamenz;Siebitz b Kamenz;0323;;;14,236509;51,220489
de:14625:6408;Lehndorf Bautzener Straße;Bautzener Straße;Lehndorf b Kamenz;0323;;;14,247944;51,219542
de:14625:6409;Lehndorf Ziegelei;Ziegelei;Lehndorf b Kamenz;0323;;;14,263665;51,216973
de:14625:6410;Abzw Jauer/Miltitz;Abzw Jauer/Miltitz;Jauer;0323;0301;;14,183818;51,237838
de:14625:6413;Abzw Jauer;Abzw Jauer;Jauer;0320;;;14,186041;51,226127
de:14625:6420;Abzw Miltitz/Elstra;Abzw Miltitz/Elstra;Miltitz (b Kamenz);0301;;;14,170486;51,242716
de:14625:6421;Miltitz (b Kamenz);Miltitz (b Kamenz);Miltitz (b Kamenz);0323;;;14,181500;51,247563
de:14625:6422;Abzw Dürrwicknitz;Abzw Dürrwicknitz;Dürrwicknitz;0323;;;14,183577;51,254195
de:14625:6424;Wendischbaselitz Abzw Miltitz;Abzw Miltitz;Wendischbaselitz;0323;;;14,184569;51,262429
de:14625:6425;Wendischbaselitz Erbgericht;Erbgericht;Wendischbaselitz;0323;0302;;14,177033;51,265474
de:14625:6426;Wendischbaselitz Anbau;Anbau;Wendischbaselitz;0323;0302;;14,167236;51,265269
de:14625:6428;Nebelschütz Herberge Heldhaus;Herberge Heldhaus;Nebelschütz;0302;;;14,158927;51,263795
de:14625:6429;Nebelschütz Sandmühle;Sandmühle;Nebelschütz;0302;;;14,149261;51,274051
de:14625:6430;Prietitz Anbau;Anbau;Prietitz;0300;;;14,121933;51,249261
de:14625:6431;Prietitz Gasthaus;Gasthaus;Prietitz;0300;;;14,130373;51,235686
de:14625:6432;Prietitz Ort;Ort;Prietitz;0300;;;14,133391;51,235613
de:14625:6433;Prietitz Weinbergstraße;Weinbergstraße;Prietitz;0300;;;14,142270;51,23839
de:14625:6434;Gödlau;Gödlau;Gödlau;0309;;;14,145546;51,200771
de:14625:6435;Rauschwitz;Rauschwitz;Rauschwitz b Kamenz;0309;;;14,134340;51,197946
de:14625:6436;Rehnsdorf (Sachsen);Rehnsdorf (Sachsen);Rehnsdorf (Sachsen);0317;0309;;14,105173;51,20973
de:14625:6437;Dobrig;Dobrig;Dobrig;0309;;;14,115139;51,213281
de:14625:6438;Talpenberg;Talpenberg;Talpenberg;0309;;;14,117997;51,217841
de:14625:6439;Abzw Kindisch;Abzw Kindisch;Kindisch;0309;;;14,135841;51,192659
de:14625:6440;Elstra Markt;Markt;Elstra;0309;;;14,132976;51,221686
de:14625:6441;Elstra Schule;Schule;Elstra;0309;;;14,126084;51,22031
de:14625:6445;Kriepitz;Kriepitz;Kriepitz;0309;;;14,154166;51,225721
de:14625:6447;Wohla Abzw Welka;Abzw Welka;Wohla (b Kamenz);0309;;;14,117106;51,23118
de:14625:6450;Kreuzung Zerna/Gränze;Kreuzung Zerna/Gränze;Zerna;0320;;;14,245327;51,280733
de:14625:6455;Zerna;Zerna;Zerna;0323;;;14,235880;51,281606
de:14625:6458;Gränze;Gränze;Gränze;0323;;;14,240399;51,274013
de:14625:6460;Rosenthal Gh Erbgericht;Gh Erbgericht;Rosenthal (Lausitz);0323;;;14,227347;51,287451
de:14625:6461;Rosenthal Abzw Zerna;Abzw Zerna;Rosenthal (Lausitz);0323;;;14,229366;51,283547
de:14625:6464;Schmerlitz;Schmerlitz;Schmerlitz;0323;;;14,214985;51,302267
de:14625:6466;Laske;Laske;Laske;0323;;;14,228900;51,301158
de:14625:6468;Piskowitz (b Kamenz);Piskowitz (b Kamenz);Piskowitz (b Kamenz);0323;0303;;14,188222;51,28382
de:14625:6470;Ralbitz Hauptstraße;Hauptstraße;Ralbitz;0325;;;14,248318;51,301461
de:14625:6471;Ralbitz Schule;Schule;Ralbitz;0325;;;14,249574;51,302506
de:14625:6472;Naußlitz;Naußlitz;Naußlitz (b Kamenz);0325;;0828;14,252167;51,287524
de:14625:6474;Cunnewitz;Cunnewitz;Cunnewitz;0325;;;14,235942;51,322689
de:14625:6475;Schönau Wittichenauer Straße;Wittichenauer Straße;Schönau b Kamenz;0320;;;14,226588;51,323299
de:14625:6476;Schönau Reichenstraße;Reichenstraße;Schönau b Kamenz;0320;;;14,227195;51,322793
de:14625:6480;Deutschbaselitz;Deutschbaselitz;Deutschbaselitz;0303;;;14,146766;51,286934
de:14625:6481;Abzw Piskowitz/Schmerlitz;Abzw Piskowitz/Schmerlitz;Deutschbaselitz;0303;;;14,166552;51,287891
de:14625:6490;Crostwitz Erbgericht;Erbgericht;Crostwitz;0320;;;14,243854;51,238167
de:14625:6491;Crostwitz Schule;Schule;Crostwitz;0820;0320;;14,249190;51,23775
de:14625:6492;Crostwitz Wendeschleife;Wendeschleife;Crostwitz;0320;;;14,243959;51,238264
de:14625:6493;Nucknitz;Nucknitz;Nucknitz;0320;;;14,265084;51,224578
de:14625:6494;Abzw Nucknitz/Kopschin;Abzw Nucknitz/Kopschin;Nucknitz;0320;;;14,260659;51,229815
de:14625:6495;Abzw Prautitz;Abzw Prautitz;Prautitz;0320;;;14,255894;51,232218
de:14625:6497;Horka b KM;Horka b KM;Horka b Kamenz;0320;;;14,254587;51,262872
de:14625:6499;Abzw Caseritz;Abzw Caseritz;Caseritz;0320;;;14,224648;51,245564
de:14625:6500;Räckelwitz Bäckerei;Bäckerei;Räckelwitz;0320;;;14,225266;51,257167
de:14625:6501;Räckelwitz Kindergarten;Kindergarten;Räckelwitz;0320;;;14,226309;51,260375
de:14625:6502;Räckelwitz Schulstraße;Schulstraße;Räckelwitz;0320;;;14,222732;51,256316
de:14625:6505;Neudörfel (b Kamenz);Neudörfel (b Kamenz);Neudörfel (b Kamenz);0320;;;14,233365;51,267891
de:14625:6506;Neudörfel Teichhäuser;Teichhäuser;Neudörfel (b Kamenz);0320;;;14,233924;51,272312
de:14625:6507;Höflein Mosty;Mosty;Höflein (Sachs);0320;;;14,219626;51,247457
de:14625:6508;Höflein Ortsmitte;Ortsmitte;Höflein (Sachs);0320;;;14,214745;51,249914
de:14625:6510;Schmeckwitz;Schmeckwitz;Schmeckwitz;0323;;;14,199891;51,257135
de:14625:6511;Schmeckwitz Abzw Räckelwitz;Abzw Räckelwitz;Schmeckwitz;0320;;;14,211835;51,257026
de:14625:6530;Ostro;Ostro;Ostro;0320;;;14,186428;51,218281
de:14625:6532;Kaschwitz;Kaschwitz;Kaschwitz;0320;;;14,179487;51,205887
de:14625:6534;Säuritz;Säuritz;Säuritz;0320;;;14,169928;51,191007
de:14612:6580;Weixdorf Bf (Kirche);Bahnhof (Kirche);Weixdorf (Dresden);0107;0343;;13,807611;51,151188
de:14612:6581;Weixdorf Alte Dresdner Straße;Alte Dresdner Straße;Weixdorf (Dresden);0107;0343;;13,799980;51,141678
de:14612:6582;Weixdorf Gomlitzer Höhe;Gomlitzer Höhe;Weixdorf (Dresden);0107;0343;;13,789123;51,15211
de:14612:6583;Weixdorf Fuchsberg;Fuchsberg;Weixdorf (Dresden);0107;0343;;13,795213;51,133732
de:14612:6584;Weixdorf Haltepunkt Bad;Haltepunkt Bad;Weixdorf (Dresden);0107;0343;;13,800900;51,139982
de:14612:6585;Weixdorf Mitte Rathauspl;Mitte (Rathausplatz);Weixdorf (Dresden);0107;0343;;13,800056;51,145461
